departamento,municipio,codigo dane,armas medios,mes,descripcion conducta,genero,agrupa edad persona,cantidad
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,28
NORTE DE SANTANDER,EL TARRA,54250000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,EL ZULIA,54261000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,LOS PATIOS,54405000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,OCAÑA,54498000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,4
NORTE DE SANTANDER,PUERTO SANTANDER,54553000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
NORTE DE SANTANDER,TIBÚ,54810000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,15
NORTE DE SANTANDER,VILLA DEL ROSARIO,54874000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,4
PUTUMAYO,MOCOA (CT),86001000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
PUTUMAYO,PUERTO ASÍS,86568000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
PUTUMAYO,PUERTO GUZMÁN,86571000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
PUTUMAYO,PUERTO GUZMÁN,86571000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,5
PUTUMAYO,PUERTO LEGUÍZAMO,86573000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
PUTUMAYO,SAN MIGUEL,86757000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
PUTUMAYO,VALLE DEL GUAMUEZ,86865000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
PUTUMAYO,ORITO,86320000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
PUTUMAYO,PUERTO ASÍS,86568000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
PUTUMAYO,PUERTO GUZMÁN,86571000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
PUTUMAYO,PUERTO LEGUÍZAMO,86573000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
PUTUMAYO,PUERTO LEGUÍZAMO,86573000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,5
PUTUMAYO,SAN MIGUEL,86757000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
PUTUMAYO,SANTIAGO,86760000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
PUTUMAYO,VILLAGARZÓN,86885000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
PUTUMAYO,ORITO,86320000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,4
PUTUMAYO,PUERTO ASÍS,86568000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
PUTUMAYO,PUERTO ASÍS,86568000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,6
PUTUMAYO,PUERTO CAICEDO,86569000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
PUTUMAYO,PUERTO GUZMÁN,86571000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
PUTUMAYO,PUERTO LEGUÍZAMO,86573000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADOLESCENTES,1
PUTUMAYO,PUERTO LEGUÍZAMO,86573000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,2
PUTUMAYO,VALLE DEL GUAMUEZ,86865000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
PUTUMAYO,VILLAGARZÓN,86885000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
PUTUMAYO,PUERTO ASÍS,86568000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
PUTUMAYO,PUERTO ASÍS,86568000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,4
PUTUMAYO,PUERTO CAICEDO,86569000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
PUTUMAYO,SAN MIGUEL,86757000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
PUTUMAYO,VALLE DEL GUAMUEZ,86865000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
PUTUMAYO,ORITO,86320000,ARMA DE FUEGO,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
PUTUMAYO,PUERTO CAICEDO,86569000,ARMA DE FUEGO,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
PUTUMAYO,PUERTO LEGUÍZAMO,86573000,ARMA DE FUEGO,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
PUTUMAYO,VALLE DEL GUAMUEZ,86865000,ARMA DE FUEGO,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
PUTUMAYO,MOCOA (CT),86001000,ARMA DE FUEGO,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
PUTUMAYO,ORITO,86320000,ARMA DE FUEGO,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
PUTUMAYO,PUERTO ASÍS,86568000,ARMA DE FUEGO,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,4
PUTUMAYO,PUERTO GUZMÁN,86571000,ARMA DE FUEGO,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
PUTUMAYO,PUERTO LEGUÍZAMO,86573000,ARMA DE FUEGO,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,4
PUTUMAYO,SAN MIGUEL,86757000,ARMA DE FUEGO,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
PUTUMAYO,VALLE DEL GUAMUEZ,86865000,ARMA DE FUEGO,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
PUTUMAYO,VILLAGARZÓN,86885000,ARMA DE FUEGO,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,1
PUTUMAYO,VILLAGARZÓN,86885000,ARMA DE FUEGO,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
PUTUMAYO,PUERTO ASÍS,86568000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
PUTUMAYO,PUERTO GUZMÁN,86571000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
PUTUMAYO,VALLE DEL GUAMUEZ,86865000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
PUTUMAYO,VALLE DEL GUAMUEZ,86865000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
PUTUMAYO,VILLAGARZÓN,86885000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,1
QUINDÍO,ARMENIA (CT),63001000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
QUINDÍO,CALARCA,63130000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
QUINDÍO,MONTENEGRO,63470000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
QUINDÍO,ARMENIA (CT),63001000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,7
QUINDÍO,CIRCASIA,63190000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
QUINDÍO,LA TEBAIDA,63401000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
QUINDÍO,QUIMBAYA,63594000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,2
QUINDÍO,QUIMBAYA,63594000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
QUINDÍO,ARMENIA (CT),63001000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
QUINDÍO,CALARCA,63130000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
QUINDÍO,CIRCASIA,63190000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
QUINDÍO,LA TEBAIDA,63401000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
QUINDÍO,QUIMBAYA,63594000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
QUINDÍO,SALENTO,63690000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
QUINDÍO,LA TEBAIDA,63401000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
QUINDÍO,QUIMBAYA,63594000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA DE FUEGO,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,4
QUINDÍO,CALARCA,63130000,ARMA DE FUEGO,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
QUINDÍO,GÉNOVA,63302000,ARMA DE FUEGO,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
QUINDÍO,LA TEBAIDA,63401000,ARMA DE FUEGO,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
QUINDÍO,MONTENEGRO,63470000,ARMA DE FUEGO,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
QUINDÍO,ARMENIA (CT),63001000,ARMA DE FUEGO,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,4
QUINDÍO,CALARCA,63130000,ARMA DE FUEGO,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
QUINDÍO,CIRCASIA,63190000,ARMA DE FUEGO,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
QUINDÍO,LA TEBAIDA,63401000,ARMA DE FUEGO,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,1
QUINDÍO,LA TEBAIDA,63401000,ARMA DE FUEGO,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
QUINDÍO,MONTENEGRO,63470000,ARMA DE FUEGO,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
QUINDÍO,QUIMBAYA,63594000,ARMA DE FUEGO,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
QUINDÍO,ARMENIA (CT),63001000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,10
QUINDÍO,CIRCASIA,63190000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
QUINDÍO,MONTENEGRO,63470000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,4
RISARALDA,BELÉN DE UMBRÍA,66088000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
RISARALDA,DOSQUEBRADAS,66170000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
RISARALDA,LA CELIA,66383000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
RISARALDA,LA VIRGINIA,66400000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,5
RISARALDA,SANTA ROSA DE CABAL,66682000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
RISARALDA,SANTUARIO,66687000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
RISARALDA,BELÉN DE UMBRÍA,66088000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
RISARALDA,DOSQUEBRADAS,66170000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
RISARALDA,DOSQUEBRADAS,66170000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
RISARALDA,LA VIRGINIA,66400000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,5
RISARALDA,QUINCHÍA,66594000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
RISARALDA,DOSQUEBRADAS,66170000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
RISARALDA,LA CELIA,66383000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
RISARALDA,LA VIRGINIA,66400000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,1
RISARALDA,DOSQUEBRADAS,66170000,ARMA DE FUEGO,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
RISARALDA,LA CELIA,66383000,ARMA DE FUEGO,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,6
RISARALDA,APÍA,66045000,ARMA DE FUEGO,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
RISARALDA,DOSQUEBRADAS,66170000,ARMA DE FUEGO,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
RISARALDA,GUÁTICA,66318000,ARMA DE FUEGO,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
RISARALDA,LA CELIA,66383000,ARMA DE FUEGO,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
RISARALDA,LA VIRGINIA,66400000,ARMA DE FUEGO,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,7
RISARALDA,BALBOA,66075000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
RISARALDA,DOSQUEBRADAS,66170000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,1
RISARALDA,DOSQUEBRADAS,66170000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,5
RISARALDA,LA VIRGINIA,66400000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
RISARALDA,MARSELLA,66440000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADOLESCENTES,1
RISARALDA,MARSELLA,66440000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,5
RISARALDA,SANTA ROSA DE CABAL,66682000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS (CT),88001000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,1
SAN ANDRÉS,SAN ANDRÉS (CT),88001000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
SAN ANDRÉS,SAN ANDRÉS (CT),88001000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
SAN ANDRÉS,SAN ANDRÉS (CT),88001000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
SAN ANDRÉS,SAN ANDRÉS (CT),88001000,ARMA DE FUEGO,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS (CT),88001000,ARMA DE FUEGO,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS (CT),88001000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,4
SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
SANTANDER,CIMITARRA,68190000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
SANTANDER,FLORIDABLANCA,68276000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
SANTANDER,LANDÁZURI,68385000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
SANTANDER,PUERTO WILCHES,68575000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,1
SANTANDER,PUERTO WILCHES,68575000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
SANTANDER,SABANA DE TORRES,68655000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
SANTANDER,CIMITARRA,68190000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
SANTANDER,EL PLAYÓN,68255000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
SANTANDER,FLORIDABLANCA,68276000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,FEMENINO,ADULTOS,1
SANTANDER,FLORIDABLANCA,68276000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
SANTANDER,GUACA,68318000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
SANTANDER,LEBRIJA,68406000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
SANTANDER,SIMACOTA,68745000,ARMA DE FUEGO,FEBRERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
SANTANDER,CIMITARRA,68190000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
SANTANDER,FLORIDABLANCA,68276000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
SANTANDER,PIEDECUESTA,68547000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
SANTANDER,PUERTO WILCHES,68575000,ARMA DE FUEGO,MARZO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
SANTANDER,SABANA DE TORRES,68655000,ARMA DE FUEGO,ABRILIL,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,5
SANTANDER,EL CARMEN DE CHUCURÍ,68235000,ARMA DE FUEGO,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
SANTANDER,FLORIDABLANCA,68276000,ARMA DE FUEGO,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
SANTANDER,GIRÓN,68307000,ARMA DE FUEGO,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
SANTANDER,PIEDECUESTA,68547000,ARMA DE FUEGO,MAYO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,3
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADOLESCENTES,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,8
SANTANDER,FLORIDABLANCA,68276000,ARMA DE FUEGO,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
SANTANDER,PIEDECUESTA,68547000,ARMA DE FUEGO,JUNIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
SANTANDER,BOLÍVAR,68101000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,FEMENINO,MENORES,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,7
SANTANDER,CIMITARRA,68190000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,2
SANTANDER,GIRÓN,68307000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
SANTANDER,LEBRIJA,68406000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
SANTANDER,PIEDECUESTA,68547000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
SANTANDER,PUERTO WILCHES,68575000,ARMA DE FUEGO,JULIO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
SUCRE,COVEÑAS,70221000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
SUCRE,SAN BENITO ABAD,70678000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
SUCRE,SAN MARCOS,70708000,ARMA DE FUEGO,ENERO,ARTÍCULO 103. HOMICIDIO,MASCULINO,ADULTOS,1
